Ax,Ay,Az
-2155,6218,-4186
4467,-4305,15146
-2676,2686,-8709
1943,-3719,12867
-1019,6373,3134
3577,-8466,-438
-3183,10180,-2566
2154,-11321,11857
-671,9419,5192
2822,-8572,-4456
-2637,6010,19604
2023,-4466,2383
-2764,6059,3832
2743,-8338,-2488
-1058,7155,18342
-563,-2006,-11555
-61,-2137,13811
-1354,4973,-3965
-2118,-2732,14931
729,-10186,-9195
1383,7548,14393
-3003,-2315,1496
3469,-314,1216
-2901,-1817,-3344
1887,4926,12831
-508,-2799,3823
2941,-2437,17071
-3064,5609,3398
2235,-6770,12447
-2894,5360,-7287
2537,-4964,13756
-1354,5796,1125
-179,-7650,-2332
-2725,8478,6097
4348,-10621,10810
-2161,12103,1811
1598,-10052,-3287
-2135,7943,18096
1300,-3195,-11693
-1495,865,7798
2679,-3298,-429
-2908,6057,15727
-694,-3856,-10305
1390,-1886,18232
-1258,4851,2547
686,7951,12622
796,-9436,-7299
344,8293,14940
-1974,-3451,-409
3685,-725,-723
-2961,2615,4661
4134,328,11872
-1938,-1906,592
1411,-1055,-1922
-2615,4690,-1882
1636,-8221,4001
-1979,9618,-4554
2739,-9745,14382
-2950,7594,993
-467,-7711,-4
1144,7617,16716
-868,-6947,4856
-2935,8732,50
2033,-9701,547
-1760,8648,16221
781,-4236,-11740
-585,25,15199
621,1153,-2233
-3271,1983,13174
1612,-3563,-9969
1687,-169,17727
-1963,3974,-3482
2890,-8021,5411
-1531,8961,-4865
915,-8768,15146
-326,6668,-350
3019,-520,1800
-3830,3408,15527
2795,-3984,5851
-2886,1401,-1088
1747,-1695,1694
-1962,3948,15219
1297,-6795,-11558
-731,9578,1595
1283,-11002,13562
-3485,11389,-1929
1821,-8991,1120
1676,8660,14900
-1633,-5353,-10146
2592,4754,4994
-953,-7086,3184
-2691,8980,13654
235,-6378,-10397
585,264,20657
-72,2552,692
-700,-2794,11540
2100,-117,-6918
326,-450,17546
-1873,3216,-5008
2612,-6370,4034
-3466,9538,387
2673,-10646,14297
-1179,10580,-3011
900,-8403,2791
-3750,8586,13582
2642,-7166,-9190
-3093,7387,4014
2902,-6233,4350
-2516,4869,12842
602,-6447,-10174
218,8170,21032
255,-8609,7834
-1098,9971,-3292
2429,-9732,4275
268,8825,12764
-1830,-6149,-10524
2200,2583,14707
-3511,-2988,1018
2039,6422,10516
2120,-7139,-9608
2632,-100,16828
-1298,655,-7657
2204,-4372,12326
-1579,7297,7374
1437,-8715,11258
-2335,8644,-6199
3038,-7926,9735
-2158,7546,6733
3844,-7663,-6692
-1800,6137,10993
4338,-8106,6601
-2989,10824,6048
2144,-9888,-6997
-305,6106,19984
242,-637,-11200
106,-3065,9311
1878,1361,-3431
-2255,1513,16741
-1026,-372,-8505
2037,-3830,13860
-2614,6904,6085
2076,4523,11778
-941,-7227,-6680
417,6135,10992
-2112,-935,5100
3945,-3033,-5575
-2054,6496,9744
4466,-4817,7858
-2754,3244,-8482
2036,-4070,12390
-782,6510,3879
530,-8410,-977
-349,10082,-2231
2165,-11369,11469
-2508,9547,5773
-1042,-8549,-4918
-2493,5778,19865
1914,-4063,2054
-2714,5628,4369
2820,-8038,-2867
-971,6915,18484
-741,-1661,-11439
15,-2406,13454
-1584,5491,-4167
-1913,-3379,15019
655,1701,-8996
1357,-3199,13847
-3138,6032,2100
3515,-8457,643
-3047,-1310,-3093
1980,4422,12458
-529,-2482,4339
2887,-2672,-3604
-2916,5821,19043
2193,-7107,2804
-2838,5791,2992
2611,-5358,-1958
-1257,5947,1771
-320,-7696,-2839
-175,8225,6812
-1005,-10418,10376
-2414,12042,2307
939,-10091,-3713
1462,7825,18361
1169,-2885,-11720
-1346,420,8087
2617,-2728,-840
-2881,5640,15919
-802,-3459,-10189
1478,-2112,17806
-1391,5206,2857
864,-6336,12563
596,4578,-7285
352,-4380,14438
-1989,5395,287
3786,-7546,-1433
-2877,8783,5284
4254,-10872,11432
-2021,-1329,1120
1480,-1467,-2508
-2411,4902,17599
1517,-8328,-11555
-1768,9777,7347
2725,-10112,185
-2962,7893,15374
-609,-7932,-686
1270,7457,17196
2601,-6655,4474
-2945,8397,591
2165,-9603,37
-1682,8495,16657
536,-3846,-11856
-525,-356,15158
253,1900,-2661
-3186,1138,13496
1438,-2796,-9963
1658,-639,17264
-2135,4327,-2760
3007,-8146,4706
-1749,9295,-4716
1077,-9291,14816
-335,7128,304
3044,-872,895
-3706,3820,16138
2749,-4504,5395
-2881,2026,-536
1897,-2279,1118
-1859,4232,15699
1107,-6980,1654
-635,9499,2371
939,-11059,13208
-3379,11580,-1286
1717,-9142,354
1680,8615,15510
-1794,-4961,-10471
2715,4167,5550
2883,-6524,2536
-2803,8655,13998
16,-5991,-10499
729,-101,20353
-223,2977,854
-499,-3351,11809
1902,534,-7059
342,-1022,17173
-1909,3519,-4342
2821,-6605,3349
-3429,9553,911
2924,-10860,14038
-1233,10893,-2475
981,1306,2054
-3618,3064,14204
2526,-7396,-9583
-2972,7803,4535
2922,-6907,3766
-2599,5293,13235
458,-6671,-10310
384,8126,20845
98,-8438,7362
-925,9889,-2780
2271,-9809,3650
280,8899,13366
-1871,-5895,-10807
2411,2192,14884
-3504,-2422,424
-3594,5828,10970
2086,-6692,-9755
1467,2224,19520
-1098,2413,-7143
2046,-6864,7871
-139,6811,-5240
-337,-5492,16357
-560,4271,-3810
2751,-6221,6326
-3842,8104,12168
2927,-8814,8413
-2527,9976,-3674
1043,-9666,5059
-2216,8731,12157
2634,-6434,-10112
-1073,9379,14376
2919,-9780,1769
-3542,9212,10001
2202,-7442,-9394
1255,8372,19924
-798,-6872,-8341
1670,7511,2355
348,-9592,6234
-799,10178,11299
-717,-7813,-9431
2623,2284,21351
733,371,219
-1631,226,9529
2804,-3401,-6005
98,2495,18678
-1743,1551,-8192
1553,-5167,7925
-3305,8986,-2492
970,-8958,15356
-538,8031,-5698
838,-6796,7013
-4016,8041,9780
3278,-7439,-6110
-3605,8361,1270
2817,-10395,7611
-1732,2211,10206
1668,-5202,-8598
-858,7789,21372
1003,-8987,461
-1961,9507,8508
2943,-8821,-5420
-106,8224,18925
-1592,-7251,-9178
1138,4821,9299
-3078,-6301,-3184
254,9436,7767
-319,-9104,-8281
864,4938,20171
-3962,493,-10268
3430,-4591,9215
-3671,3408,-4415
2662,-885,16815
-921,1251,-7163
2295,-4684,11425
-3164,7503,8071
2528,-8875,10895
-1598,9017,-5880
487,-8342,8982
-2219,7735,7709
3734,-7570,-7347
-1648,5576,11773
4163,-7493,5792
-3108,10250,6765
2194,-9640,-7509
27,5639,20170
54,-176,-10854
413,9639,9310
1683,-11210,-3839
-2025,10157,16845
-985,-8560,-7991
2175,4675,12966
-2837,-2444,6826
2248,3826,6287
-1214,-6651,-4221
432,5599,18882
-2178,-435,-10681
3881,-3460,11786
-1907,7119,-4099
4396,-5625,15374
-2903,4127,-8091
1100,-4547,11482
-3580,6866,4893
3568,-8316,-1957
-3455,9953,-1675
2377,-11377,10884
-884,9812,6596
2586,-8626,-5715
-2208,5345,20313
1762,-3491,1735
-2660,4942,5101
2894,-7606,-3360
-784,6415,18723
-967,-1218,-11176
175,-2850,12816
-1924,6095,-4048
-1605,11585,15193
448,-10081,-8657
1264,6972,12938
-3354,-1561,3246
3547,-1577,-375
-3242,-416,-2565
2163,3514,16417
-666,-1767,-9448
2745,-3067,15751
-2647,6236,4477
1983,-7534,12230
-223,6477,-7060
379,-5931,12609
-2041,6274,2851
4004,-7771,-3752
-2405,7827,7750
4486,-10081,9613
-2405,11925,3144
1798,-10192,-4559
-1547,7491,18885
951,-2390,-11753
-1014,-444,8509
2472,-1821,-1443
-2778,4783,16165
-884,-2823,-9871
1637,-2495,17046
-1647,-5313,3469
1137,7031,12539
274,-8918,-7214
371,7777,13734
-2002,-2661,1234
3892,-1474,-2276
-2709,3933,6230
4382,-1284,10737
-2172,-362,1879
1600,-2002,15509
-2118,5285,-206
1269,-8399,2563
-1506,10005,-3998
2656,-10493,13620
-2918,8301,2475
-762,-8099,-1661
-3348,7153,17880
2456,-6173,3911
-2950,7881,1418
2345,-9382,-634
-1540,8264,17163
250,-3452,-11838
-428,-793,14927
-180,2688,-3101
-2909,161,13906
1317,-1912,-9798
1634,-1142,16641
-2332,4640,-1721
3150,-8270,3966
-2041,9555,-4459
1255,7181,14353
-319,-4624,1119
3051,-1248,-24
-3602,4262,16752
2598,-5093,4771
-2940,2868,167
2023,-2945,403
-1767,4599,-1947
733,-7173,631
-548,9310,3298
471,-11118,12651
-3266,11894,-494
1577,-9555,-608
1686,8553,16238
1960,-4562,-10885
-2365,3303,6213
2844,-5732,1771
-2903,8089,14539
-211,-5516,-10540
910,-589,19909
-479,3509,1192
-214,-4105,12124
1649,1471,-7181
353,-1823,16661
-1922,3952,-3402
3071,-6862,2195
-3324,9502,1920
3296,-10930,13484
-1440,11380,-1693
1080,658,908
-3404,3515,15081
2271,-7690,-10231
-2717,8406,5249
2893,-7776,2883
-2763,5993,13790
148,-6969,3240
657,8102,14383
-158,-8158,6677
-610,9742,-2079
2031,-9921,2776
-2048,8897,14293
1794,-5443,-11168
-817,1564,15184
1888,-1389,-406
-3551,4784,11688
1976,-5898,-9898
1614,1520,19145
-1378,2871,-6145
2284,-7270,7356
-540,7595,-5251
68,-6572,16059
-456,5037,-2788
2871,-6589,4988
-3917,8163,13192
2939,-8586,7673
-2670,-1124,-3009
1222,476,3987
-2130,2765,13119
2277,-6028,-10660
-941,9591,14857
2405,-10283,627
-3597,10072,10742
2103,-7970,-9709
1409,8519,19529
-1060,-6454,-8430
1941,6771,3149
-37,-8956,5344
-418,9906,12029
-615,-7495,-9778
2726,1641,21212
-3823,1042,327
2874,-735,10184
2660,-2531,-6296
224,1619,18456
-1791,2044,-7313
1878,-5563,6927
-3413,9236,-1742
1503,-9544,15126
-724,8904,-4912
820,-7264,5726
-3993,8275,11007
3125,-7013,-7123
-3532,7778,2112
2886,-9817,6618
-1997,10274,11025
1355,-5546,-9215
-503,8036,21374
817,-8961,236
-1777,9863,9241
2849,-9187,-5897
89,8485,18726
-1697,-6959,-8423
1474,4141,13376
-3250,-5397,3389
792,8631,8686
-477,-8653,-8771
871,4235,20176
-3995,981,-9588
3325,-5302,9133
965,4346,-4735
-1328,-2155,16846
-824,2004,-6368
2439,-5130,10166
-3401,7717,9174
2684,-8982,10324
-1875,9428,-5424
633,-8796,7955
-2222,8138,8940
3504,-7327,-8199
-1479,4943,12582
3913,-6589,4679
-3273,9637,7671
2218,-9227,-8162
404,5073,20229
-170,-7822,-10334
742,9203,9241
1328,-10922,-4323
-1780,10325,16792
-923,-8448,-7320
2301,4083,11694
-3093,-1716,718
2476,2853,7216
-1543,-5895,-4740
535,4870,18960
-2179,77,-10136
743,-3936,10825
-2726,7671,-3825
-474,-6670,15527
-32,5256,-7509
991,-5188,10364
-3753,7165,6263
3592,-8154,-3012
-3565,9670,-962
2494,-11285,10084
-1066,10010,7562
2397,-8585,-6545
-1878,4823,20681
1600,-2734,1199
-2474,4124,6088
3001,-6884,-4018
-597,5804,18888
-1174,-7735,-10803
402,6618,12043
-2287,-8672,-4156
-1133,11260,15383
266,-9987,-8263
1161,6575,11848
-3540,-1025,4473
3568,-2372,-1604
-3404,597,-2980
2304,2419,16599
-815,-1002,-8938
2613,-3544,14709
-2305,6602,5335
1835,-8015,12054
-2683,7258,-6814
2911,-6659,11749
-2058,6704,4127
3992,-7777,-4736
-2220,7271,8919
4478,-9519,8678
-2589,11608,4127
1934,-10161,-5410
-1114,7081,19345
720,-1754,-11670
-641,-1360,8873
2337,-736,-2219
-2655,3729,16459
-998,-1976,-9491
1758,-2981,16035
-1970,-4552,4272
1505,6218,12328
-147,-8390,-7117
351,7300,12824
-2039,-2063,2568
3990,-2013,-3506
-2496,4911,7425
4505,-2544,14761
-2366,861,-9286
1734,-2695,14493
-1679,5697,1159
1062,-8483,1350
-1105,10142,-3452
2505,-10945,12907
-490,8802,3664
2960,-8340,-2845
-3098,6759,18664
2276,-5453,3234
-2894,7173,2428
2546,-9018,-1470
-1345,7887,17750
-127,-2803,-11795
-294,-1388,14572
-706,3708,-3563
-2655,-1102,14360
1086,-650,-9580
1519,-1891,15701
-2651,5136,-460
3303,-8436,2769
-2460,-3328,-4042
1595,6237,13741
-385,-3863,2288
3045,-1795,-1438
-3394,4903,17684
2485,-5892,4044
-2920,3956,-7320
2275,-3834,14938
-1554,5110,-601
333,-7425,-628
-444,8987,4534
4065,-10955,11935
-1896,12071,480
1383,-9744,-1771
-2696,8366,17114
1655,-3930,-11322
-1990,2292,6931
2793,-4681,829
-2934,7343,15052
-471,-4783,-10507
1128,-1168,19262
-783,4125,1732
146,-4912,12373
1283,2600,-7292
372,-2765,15916
-1910,4496,-2148
3365,99,907
-3199,1127,3089
3736,2042,12834
-1647,-3548,-741
1170,-106,-376
-3078,3983,16050
1992,-7986,-10808
-2449,8967,6011
2864,-8693,1930
-2868,6669,-534
-132,-7354,1884
873,7919,15420
-441,-7717,5930
-284,9376,-1163
1705,-9890,1818
345,8861,15150
-1939,-4980,-11459
-733,910,15302
1331,-318,-1268
-3490,3596,12366
1844,-4926,-9979
1658,861,18616
-1599,3377,-5049
2546,-7621,6541
-979,8222,-5144
406,-7506,15687
-400,5739,-1845
2930,-6870,3645
-3891,8107,14136
2898,-8205,6935
-2767,-111,-2304
1426,-391,3069
-2100,3194,13974
1928,-6340,-11029
-850,9584,15098
1952,-10640,-201
-3563,10622,11399
2048,-8429,2859
1543,8571,13484
-1329,-6066,-9080
2218,5976,3904
-371,-8286,4479
-121,9607,12720
-524,-7069,-10085
204,1095,21087
313,1664,314
-1133,-1596,10829
2462,-1505,-6625
267,783,18105
-1839,2549,-6457
2200,-5914,5730
-3509,9475,-990
2010,-10129,14852
-904,9745,-4161
801,-7812,4570
-3964,8482,12057
2951,-6636,-7961
-3425,7089,2890
2886,-9273,5730
-2206,3796,11789
1085,-5918,-9666
-165,8124,21288
574,-8893,262
-1494,9992,9890
2723,-9462,-6199
174,8624,18470
-1782,-6670,-9762
1743,3502,14014
-3368,-4448,2406
1321,7757,9416
2243,-8088,-9126
1044,3601,20032
-643,1430,-8888
1454,-5847,8922
635,5172,-5056
-1095,-3252,16685
-751,2717,-5627
2525,-5484,8972
-3578,7902,10053
2807,-9049,9767
-2111,9727,-4948
725,-9131,6993
-2267,8336,9987
3268,-7103,-8916
-1310,4350,13213
3605,-5740,3770
-3390,8971,8413
2252,-6428,-8620
717,7915,20232
-362,-7585,-9818
1047,8807,9223
1083,-10670,-4641
-1498,10370,16798
-864,-8340,-6624
2393,3537,10632
-3334,-1054,532
2609,2124,7951
-1777,-5184,-5159
569,4213,18956
-2243,544,-9600
3587,-4304,10085
-1562,8185,-3515
-76,-7373,15526
-152,6144,-6992
956,-5678,9334
-3890,7514,7337
3507,-8015,-4023
-3639,9414,-313
2591,-11113,9296
-1309,10246,8416
2177,-8518,-7348
-1514,4240,20974
1409,-2036,941
-2335,3270,6813
3034,-6284,-4470
-433,5141,18953
-1327,-7643,-10383
611,6088,11304
-2566,-8083,-3932
-737,10766,15432
54,-9840,-7788
1039,6070,10819
-3715,-541,-11172
3566,-3136,9254
-3544,1521,-3500
2455,1390,16714
-1018,-323,-8430
2438,-3915,13825
-2039,6913,6187
1680,-8332,11723
-2527,7869,-6606
418,-7171,10917
-2139,7020,5215
3971,-7764,-5550
-2044,6859,9786
4472,-9014,7838
-2788,11416,4905
2033,-10112,-6073
-775,6755,19683
506,-1300,-11547
-328,-2076,9121
2150,146,-2714
-2555,2896,16540
-1021,-1405,-9153
1868,5795,15221
-2226,-3970,4985
1714,5603,12120
-429,-7956,-6937
364,6896,12088
-2054,-1617,3525
4036,-2431,-4286
-2336,5503,-4140
4543,-3403,14977
-2512,1724,-9013
1837,-3202,13776
-2210,9726,-4299
1414,-10122,14182
-327,7823,1606
3087,-7915,-516
-3519,7425,17177
2573,-6712,4570
-2919,8429,573
2156,-9599,130
-1701,8555,16555
595,-3898,-11850
-532,9220,15093
267,-11057,-2659
-3171,12007,13417
1500,-9580,-9976
1665,8493,17285
-2134,-4346,-2950
3006,3044,6417
-1726,-5392,1360
997,7898,14700
-336,-5276,-10585
3053,-753,19701
-3736,3723,1272
2750,-4380,12197
-2923,1891,-7212
1857,-2164,16420
-1917,4118,-2936
3208,-6971,1789
-3323,9451,2206
3445,-11102,13370
-1491,11525,-1340
1129,-9174,576
-3346,8595,15438
2242,-5105,-10367
-2641,4286,5459
2871,-6668,2668
-2777,8667,14051
58,-5989,-10482
706,-28,20398
-230,2997,836
-530,9603,11735
1932,-9862,-7035
352,8907,17101
-1921,-5236,-4437
2811,1351,3332
-3464,-933,904
2945,4380,11812
-1269,-5465,-9985
990,1315,18859
-3636,3098,-5882
2532,-7411,6957
-2953,7843,-5241
2904,-6962,15872
-2601,5288,-2491
426,-6714,4451
-3909,8092,13558
2893,-8470,7390
-2695,9819,-2644
1326,-9846,3668
-2130,8847,13490
2122,-5874,-10754
-896,2121,14988
2267,-2352,447
-3587,5696,11087
2060,-6596,-9727
1452,2166,19448
-1149,2520,-6992
2080,-6899,7867
-188,-8625,-5263
-287,9832,16216
-545,-7233,-3667
2772,1413,6066
-3886,1411,12264
2883,-1115,8218
-2518,-1908,-3656
1086,1229,18168
-2236,2358,-6916
2572,-5743,6191
-1027,9391,-1401
2800,-9855,14911
-3565,9329,-4548
2181,-7595,5025
-3972,8335,11587
3043,-6878,-7630
-3440,7342,2580
2892,-9585,6127
-2125,10080,11527
1227,-7796,-9452
-307,2110,21402
695,497,289
-1549,-73,9780
2798,-3189,-6058
119,2276,18676
-1773,-6810,-7892
1644,3774,7654
-3360,-4804,-2276
1145,8099,15236
-607,-8284,-5485
823,3911,6541
-4052,1330,-9143
3230,-5599,8880
-3591,5017,-4941
2814,-2845,16668
-1849,2561,-5900
1551,-5311,9321
-728,7894,9695
943,-9002,9891
-2021,9677,-5118
701,-9039,7334
-2253,8293,9534
3365,-7222,-8651
-1370,4540,12990
3750,-6098,4087
-3360,9148,8122
2248,-9093,-8397
595,4646,20252
-291,566,-9911
947,-4848,9293
1180,3702,-4483
-1585,-1355,16833
-878,-8398,-6852
2343,3712,11075
-3265,-1332,8384
2554,2361,10687
-1700,-5435,-5749
557,4456,8631
-2216,415,8001
3649,-4136,10348
-1613,8033,-3689
4109,-7060,15462
-3164,5861,-7224
2186,-5429,9697
114,7403,6843
-9,-8000,-3686
491,9512,-645
2571,-11136,9616
-1202,10137,7997
2267,-8545,-7000
-1689,4520,20840
1474,-2358,1086
-2398,3669,6447
3004,-6578,-4220
-516,5420,18934
-1251,-436,-10512
526,-3540,11652
-2410,7072,-3909
-914,-5720,15449
188,4221,-7985
1076,-4617,11435
-3604,-847,5043
3572,-2760,-1982
-3478,967,-1600
2386,1922,10750
-929,-690,6655
2567,-3677,-5831
-2165,6748,20260
1709,-8154,11860
-2608,7593,-6756
2909,-6883,11299
-769,6920,4580
-956,-7751,-5142
185,7088,9244
-1956,-9270,8226
-2678,11530,4420
1953,-10111,-5736
-1003,6940,19432
635,-1608,-11657
-519,-1601,8958
2239,-410,-2376
-2608,3425,16465
-1003,-1786,-9372
1823,-3136,15807
-2022,6183,4506
1578,6044,12312
-256,-8302,-7012
400,7159,12651
-2061,-1953,2890
3984,-2144,-3699
-2463,5063,7698
4493,-2745,9659
-2413,1060,-9192
1763,-2835,14314
-1584,5791,1439
983,-8491,1160
-1039,10159,-3342
2455,-10977,12793
-2812,8910,3835
2950,-8343,-3101
-2993,6663,18763
2259,-5302,3100
-2885,7052,2542
2542,-8924,-1596
-1297,7812,17775
-192,-2683,-11791
-261,-1501,14436
-779,3886,-3615
-2589,-1270,14414
1002,-430,-9540
1516,-1995,15529
-2679,5246,-131
3361,-8430,2609
-2474,-3158,-3926
1620,6087,13667
-366,-3785,2484
3026,-1889,-1511
-3378,4921,17789
2492,-5939,4005
-2901,4049,1218
2255,-3905,14838
-1546,5158,-476
296,-7441,-765
-430,8970,4645
-125,-10961,11824
-3019,12075,555
1301,-9824,-1916
-2631,8346,17162
1666,-3866,-11379
-1996,2184,6972
2752,-4600,714
-2939,7229,15058
-463,-4762,-10512
1156,-1219,19179
-831,4175,1779
233,-5031,12368
1255,2662,-7280
369,-2862,15875
-1937,4510,-2036
3410,-7200,923
-3207,9342,3133
3719,2007,12862
-1661,-3489,-657
1199,-129,-336
-3116,4033,16111
2007,-7992,-10833
-2432,9004,6067
2832,-8747,1890
-2908,6707,14409
-175,-7348,1751
886,7944,15489
-436,-7634,5808
-260,9321,-1108
1699,-9880,1707
344,8857,15193
-1900,-4871,-11508
-701,836,15219
1266,-162,-1347
-3468,3451,12344
1846,-4815,-10025
1642,743,18512
-1649,3413,-4958
2604,-7658,6426
-935,8196,-5106
420,-7601,15668
-394,5768,-1717
2971,-6920,3575
-3892,8037,14227
2878,-2873,6871
-2747,-24,-2149
1483,-546,2965
-2081,3278,14144
1870,-6394,-11054
-864,9594,15102
1921,-10698,14223
-3578,10756,-2899
1980,-8466,2617
1561,8669,13693
-1305,-5952,-9272
2263,5855,4108
-488,-8114,4277
-39,9590,12808
-512,-6972,-10198
2821,1014,21003
225,1805,354
-1097,-1714,10843
2409,-1345,-6673
303,648,17975
-1839,2608,-6285
2228,-5957,5498
-3468,9424,-765
2030,-10132,14761
-943,9735,-4060
839,-7851,4378
-3897,8430,12189
2935,-6657,-8064
-3373,6919,3047
2896,-9190,5564
-2250,3870,11934
1033,-6008,-9679
-141,8114,21352
558,-8875,231
-1445,10008,10111
2680,-9535,-6259
143,8702,11516
-1802,-6630,-9856
1843,3393,14084
-3416,-4285,2255
1372,7679,9555
-678,-7980,-9218
792,3541,20006
-4046,1576,-8807
3199,-5883,8808
609,5376,-5060
-1007,-3401,16660
-728,2904,-5476
2563,-5510,8789
-3589,7967,10177
2795,-9030,9649
-2130,9766,-4868
763,-9160,6913
-2237,8401,10095
3255,-7080,-8924
-1303,4275,13407
3589,-5634,3644
-3406,8790,8533
2253,-8792,-8653
761,7946,20190
-410,-7582,-9717
1073,8706,9147
1041,-10542,-4694
-1434,10305,16797
-878,-8313,-6532
2399,3404,10360
-3381,-952,498
2644,1931,8089
-1822,-5000,-5236
605,4028,18922
-2240,644,-9486
3543,-4389,9879
-1505,8259,-3473
28,-7490,15449
-182,6360,-6900
890,-5743,9048
-3908,7565,7588
3465,-7886,-4221
-3674,9321,-166
2652,-11049,9125
-1354,10257,8595
2110,-8529,-7448
-1474,4154,21001
1380,-1942,867
-2305,3113,7026
3040,-8060,-4561
-370,7629,18970
-1355,-7600,-10213
678,5940,11138
-2616,-7885,-3852
-637,10612,15486
23,-9768,-7208
1033,5909,20041
-3751,-435,-11057
3590,-3330,9350
-3580,1731,-3616
2526,1139,16783
-1050,-107,-8320
2418,-3986,13471
-1953,6997,6401
1572,-8392,11630
-1034,8086,-6541
461,-7350,10633
-2139,7201,5494
3953,-7734,-5810
-1999,6748,9965
4450,-8858,7595
-2803,11320,5089
2044,-10057,-6295
-678,6630,19716
474,-1201,-11500
-229,-2250,9128
2119,360,-2829
-2471,2599,16601
-1027,-1220,-9023
1929,5629,14980
-2295,-3863,5195
1804,5384,12126
-530,-7887,-6885
404,6741,11947
-2084,-1489,3878
3984,-2570,-4535
-2287,5681,8540
4515,-3705,15087
-2571,2047,-8882
1891,-3367,13479
-1218,6112,2507
